"","Run","Assay.Type","AvgSpotLen","Bases","BioProject","BioSample","BioSampleModel","Bytes","Center.Name","Collection_Date","Consent","DATASTORE.filetype","DATASTORE.provider","DATASTORE.region","Experiment","geo_loc_name_country","geo_loc_name_country_continent","geo_loc_name","Host","Instrument","isolation_source","lat_lon","Library.Name","LibraryLayout","LibrarySelection","LibrarySource","Organism","Platform","ReleaseDate","create_date","version","Sample.Name","SRA.Study","amplicon"
"188","SRR25100834","AMPLICON",602,498456,"PRJNA989655","SAMN36181874","Metagenome or environmental",384775,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public","SRX20853924","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","1BF_1BF_myco","44.555881 N 123.214569 W","1BF_1BF_myco_1BF","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"1BF_1BF_myco","SRP446870","ITS"
"189","SRR25100835","AMPLICON",602,43492694,"PRJNA989655","SAMN36181873","Metagenome or environmental",27094168,"OREGON STATE UNIVERSITY","2020-07","public","fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1","SRX20853923","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","132_B27_myco","44.555881 N 123.214569 W","132_B27_myco_B27","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"132_B27_myco","SRP446870","ITS"
"190","SRR25100836","AMPLICON",602,28787038,"PRJNA989655","SAMN36181872","Metagenome or environmental",18376372,"OREGON STATE UNIVERSITY","2020-07","public","fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public","SRX20853922","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","120_A131_myco","44.555881 N 123.214569 W","120_A131_myco_A131","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"120_A131_myco","SRP446870","ITS"
"191","SRR25100837","AMPLICON",602,22160222,"PRJNA989655","SAMN36181755","Metagenome or environmental",14127748,"OREGON STATE UNIVERSITY","2020-07","public","fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public","SRX20853921","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","62_A94_myco","44.555881 N 123.214569 W","62_A94_myco_A94","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"62_A94_myco","SRP446870","ITS"
"192","SRR25100838","AMPLICON",602,56805924,"PRJNA989655","SAMN36181871","Metagenome or environmental",35914384,"OREGON STATE UNIVERSITY","2020-07","public","sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1","SRX20853920","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","108_C76_myco","44.555881 N 123.214569 W","108_C76_myco_C76","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"108_C76_myco","SRP446870","ITS"
"193","SRR25100839","AMPLICON",602,69900026,"PRJNA989655","SAMN36181870","Metagenome or environmental",43927692,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1","SRX20853919","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","131_B27_myco","44.555881 N 123.214569 W","131_B27_myco_B27","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"131_B27_myco","SRP446870","ITS"
"194","SRR25100840","AMPLICON",602,63010136,"PRJNA989655","SAMN36181869","Metagenome or environmental",40457062,"OREGON STATE UNIVERSITY","2020-07","public","sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1","SRX20853918","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","119_A131_myco","44.555881 N 123.214569 W","119_A131_myco_A131","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"119_A131_myco","SRP446870","ITS"
"195","SRR25100841","AMPLICON",602,13585936,"PRJNA989655","SAMN36181803","Metagenome or environmental",8826124,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1","SRX20853917","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","68_A53_myco","44.555881 N 123.214569 W","68_A53_myco_A53","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"68_A53_myco","SRP446870","ITS"
"196","SRR25100842","AMPLICON",602,16830716,"PRJNA989655","SAMN36181802","Metagenome or environmental",10723127,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public","SRX20853916","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","56_PR_myco","44.555881 N 123.214569 W","56_PR_myco_PR","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"56_PR_myco","SRP446870","ITS"
"197","SRR25100843","AMPLICON",602,34043100,"PRJNA989655","SAMN36181748","Metagenome or environmental",21762077,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public","SRX20853915","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","73_B53_myco","44.555881 N 123.214569 W","73_B53_myco_B53","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"73_B53_myco","SRP446870","ITS"
"198","SRR25100844","AMPLICON",602,9158828,"PRJNA989655","SAMN36181801","Metagenome or environmental",5852789,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public","SRX20853914","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","44_C134_myco","44.555881 N 123.214569 W","44_C134_myco_C134","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"44_C134_myco","SRP446870","ITS"
"199","SRR25100845","AMPLICON",602,22879612,"PRJNA989655","SAMN36181800","Metagenome or environmental",14560178,"OREGON STATE UNIVERSITY","2020-07","public","sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1","SRX20853913","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","32_B180_myco","44.555881 N 123.214569 W","32_B180_myco_B180","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"32_B180_myco","SRP446870","ITS"
"200","SRR25100846","AMPLICON",602,41203288,"PRJNA989655","SAMN36181799","Metagenome or environmental",25391894,"OREGON STATE UNIVERSITY","2020-07","public","sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1","SRX20853912","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","20_A46_myco","44.555881 N 123.214569 W","20_A46_myco_A46","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"20_A46_myco","SRP446870","ITS"
"201","SRR25100847","AMPLICON",602,25380320,"PRJNA989655","SAMN36181798","Metagenome or environmental",16326324,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1","SRX20853911","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","8_C87_myco","44.555881 N 123.214569 W","8_C87_myco_C87","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"8_C87_myco","SRP446870","ITS"
"202","SRR25100848","AMPLICON",602,28409584,"PRJNA989655","SAMN36181797","Metagenome or environmental",17595597,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public","SRX20853910","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","91_C121_myco","44.555881 N 123.214569 W","91_C121_myco_C121","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"91_C121_myco","SRP446870","ITS"
"203","SRR25100849","AMPLICON",602,38819970,"PRJNA989655","SAMN36181796","Metagenome or environmental",24772989,"OREGON STATE UNIVERSITY","2020-07","public","sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public","SRX20853909","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","79_C103_myco","44.555881 N 123.214569 W","79_C103_myco_C103","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"79_C103_myco","SRP446870","ITS"
"204","SRR25100850","AMPLICON",602,20029744,"PRJNA989655","SAMN36181795","Metagenome or environmental",12752579,"OREGON STATE UNIVERSITY","2020-07","public","fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public","SRX20853908","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","67_A53_myco","44.555881 N 123.214569 W","67_A53_myco_A53","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"67_A53_myco","SRP446870","ITS"
"205","SRR25100851","AMPLICON",602,21337890,"PRJNA989655","SAMN36181794","Metagenome or environmental",13556821,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1","SRX20853907","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","55_PR_myco","44.555881 N 123.214569 W","55_PR_myco_PR","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"55_PR_myco","SRP446870","ITS"
"206","SRR25100852","AMPLICON",602,12029766,"PRJNA989655","SAMN36181793","Metagenome or environmental",7460787,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1","SRX20853906","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","43_C134_myco","44.555881 N 123.214569 W","43_C134_myco_C134","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"43_C134_myco","SRP446870","ITS"
"207","SRR25100853","AMPLICON",602,22240288,"PRJNA989655","SAMN36181792","Metagenome or environmental",14170683,"OREGON STATE UNIVERSITY","2020-07","public","sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1","SRX20853905","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","31_B180_myco","44.555881 N 123.214569 W","31_B180_myco_B180","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"31_B180_myco","SRP446870","ITS"
"208","SRR25100854","AMPLICON",602,16744630,"PRJNA989655","SAMN36181747","Metagenome or environmental",10714255,"OREGON STATE UNIVERSITY","2020-07","public","sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1","SRX20853904","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","61_A94_myco","44.555881 N 123.214569 W","61_A94_myco_A94","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"61_A94_myco","SRP446870","ITS"
"209","SRR25100855","AMPLICON",602,6830894,"PRJNA989655","SAMN36181791","Metagenome or environmental",4384891,"OREGON STATE UNIVERSITY","2020-07","public","sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public","SRX20853903","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","19_A46_myco","44.555881 N 123.214569 W","19_A46_myco_A46","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"19_A46_myco","SRP446870","ITS"
"210","SRR25100856","AMPLICON",602,13870682,"PRJNA989655","SAMN36181790","Metagenome or environmental",8972959,"OREGON STATE UNIVERSITY","2020-07","public","fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1","SRX20853902","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","7_C87_myco","44.555881 N 123.214569 W","7_C87_myco_C87","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"7_C87_myco","SRP446870","ITS"
"211","SRR25100857","AMPLICON",602,27759424,"PRJNA989655","SAMN36181868","Metagenome or environmental",17391624,"OREGON STATE UNIVERSITY","2020-07","public","sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1","SRX20853901","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","107_C76_myco","44.555881 N 123.214569 W","107_C76_myco_C76","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"107_C76_myco","SRP446870","ITS"
"212","SRR25100858","AMPLICON",602,37593094,"PRJNA989655","SAMN36181867","Metagenome or environmental",23821175,"OREGON STATE UNIVERSITY","2020-07","public","sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1","SRX20853900","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","130_B27_myco","44.555881 N 123.214569 W","130_B27_myco_B27","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"130_B27_myco","SRP446870","ITS"
"213","SRR25100859","AMPLICON",602,71384558,"PRJNA989655","SAMN36181866","Metagenome or environmental",44959897,"OREGON STATE UNIVERSITY","2020-07","public","fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1","SRX20853899","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","118_A131_myco","44.555881 N 123.214569 W","118_A131_myco_A131","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"118_A131_myco","SRP446870","ITS"
"214","SRR25100860","AMPLICON",602,72195452,"PRJNA989655","SAMN36181865","Metagenome or environmental",45847580,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1","SRX20853898","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","106_C76_myco","44.555881 N 123.214569 W","106_C76_myco_C76","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"106_C76_myco","SRP446870","ITS"
"215","SRR25100861","AMPLICON",602,72754710,"PRJNA989655","SAMN36181864","Metagenome or environmental",45575910,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1","SRX20853897","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","129_B39_myco","44.555881 N 123.214569 W","129_B39_myco_B39","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"129_B39_myco","SRP446870","ITS"
"216","SRR25100862","AMPLICON",602,21203644,"PRJNA989655","SAMN36181863","Metagenome or environmental",13736097,"OREGON STATE UNIVERSITY","2020-07","public","fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public","SRX20853896","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","117_B91_myco","44.555881 N 123.214569 W","117_B91_myco_B91","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"117_B91_myco","SRP446870","ITS"
"217","SRR25100863","AMPLICON",602,62494222,"PRJNA989655","SAMN36181862","Metagenome or environmental",39220305,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public","SRX20853895","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","105_C92_myco","44.555881 N 123.214569 W","105_C92_myco_C92","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"105_C92_myco","SRP446870","ITS"
"218","SRR25100864","AMPLICON",602,20900838,"PRJNA989655","SAMN36181754","Metagenome or environmental",13510782,"OREGON STATE UNIVERSITY","2020-07","public","fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1","SRX20853894","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","50_A67_myco","44.555881 N 123.214569 W","50_A67_myco_A67","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"50_A67_myco","SRP446870","ITS"
"219","SRR25100865","AMPLICON",602,68208406,"PRJNA989655","SAMN36181861","Metagenome or environmental",41766517,"OREGON STATE UNIVERSITY","2020-07","public","sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public","SRX20853893","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","128_B39_myco","44.555881 N 123.214569 W","128_B39_myco_B39","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"128_B39_myco","SRP446870","ITS"
"220","SRR25100866","AMPLICON",602,29510642,"PRJNA989655","SAMN36181860","Metagenome or environmental",19116802,"OREGON STATE UNIVERSITY","2020-07","public","fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1","SRX20853892","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","116_B91_myco","44.555881 N 123.214569 W","116_B91_myco_B91","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"116_B91_myco","SRP446870","ITS"
"221","SRR25100867","AMPLICON",602,35574588,"PRJNA989655","SAMN36181859","Metagenome or environmental",22410792,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1","SRX20853891","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","104_C92_myco","44.555881 N 123.214569 W","104_C92_myco_C92","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"104_C92_myco","SRP446870","ITS"
"222","SRR25100868","AMPLICON",602,59325294,"PRJNA989655","SAMN36181858","Metagenome or environmental",35599354,"OREGON STATE UNIVERSITY","2020-07","public","sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public","SRX20853890","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","127_B39_myco","44.555881 N 123.214569 W","127_B39_myco_B39","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"127_B39_myco","SRP446870","ITS"
"223","SRR25100869","AMPLICON",602,28932722,"PRJNA989655","SAMN36181857","Metagenome or environmental",18810573,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1","SRX20853889","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","115_B91_myco","44.555881 N 123.214569 W","115_B91_myco_B91","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"115_B91_myco","SRP446870","ITS"
"224","SRR25100870","AMPLICON",602,24858386,"PRJNA989655","SAMN36181856","Metagenome or environmental",15988162,"OREGON STATE UNIVERSITY","2020-07","public","sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1","SRX20853888","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","103_C92_myco","44.555881 N 123.214569 W","103_C92_myco_C92","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"103_C92_myco","SRP446870","ITS"
"225","SRR25100871","AMPLICON",602,47606160,"PRJNA989655","SAMN36181855","Metagenome or environmental",29912981,"OREGON STATE UNIVERSITY","2020-07","public","fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1","SRX20853887","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","126_D119_myco","44.555881 N 123.214569 W","126_D119_myco_D119","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"126_D119_myco","SRP446870","ITS"
"226","SRR25100872","AMPLICON",602,44017638,"PRJNA989655","SAMN36181854","Metagenome or environmental",27595704,"OREGON STATE UNIVERSITY","2020-07","public","sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public","SRX20853886","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","114_D82_myco","44.555881 N 123.214569 W","114_D82_myco_D82","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"114_D82_myco","SRP446870","ITS"
"227","SRR25100873","AMPLICON",602,37827874,"PRJNA989655","SAMN36181853","Metagenome or environmental",24220803,"OREGON STATE UNIVERSITY","2020-07","public","fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1","SRX20853885","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","102_OR5630_myco","44.555881 N 123.214569 W","102_OR5630_myco_OR5630","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"102_OR5630_myco","SRP446870","ITS"
"228","SRR25100874","AMPLICON",602,67727408,"PRJNA989655","SAMN36181852","Metagenome or environmental",42735338,"OREGON STATE UNIVERSITY","2020-07","public","fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public","SRX20853884","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","125_D119_myco","44.555881 N 123.214569 W","125_D119_myco_D119","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"125_D119_myco","SRP446870","ITS"
"229","SRR25100875","AMPLICON",602,12041204,"PRJNA989655","SAMN36181753","Metagenome or environmental",7635483,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1","SRX20853883","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","38_D34_myco","44.555881 N 123.214569 W","38_D34_myco_D34","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"38_D34_myco","SRP446870","ITS"
"230","SRR25100876","AMPLICON",602,40263566,"PRJNA989655","SAMN36181851","Metagenome or environmental",25719699,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1","SRX20853882","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","113_D82_myco","44.555881 N 123.214569 W","113_D82_myco_D82","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:41:00Z",1,"113_D82_myco","SRP446870","ITS"
"231","SRR25100877","AMPLICON",602,53379340,"PRJNA989655","SAMN36181850","Metagenome or environmental",34037248,"OREGON STATE UNIVERSITY","2020-07","public","fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1","SRX20853881","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","101_OR5630_myco","44.555881 N 123.214569 W","101_OR5630_myco_OR5630","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"101_OR5630_myco","SRP446870","ITS"
"232","SRR25100878","AMPLICON",602,68354692,"PRJNA989655","SAMN36181849","Metagenome or environmental",42828435,"OREGON STATE UNIVERSITY","2020-07","public","run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1","SRX20853880","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","124_D119_myco","44.555881 N 123.214569 W","124_D119_myco_D119","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"124_D119_myco","SRP446870","ITS"
"233","SRR25100879","AMPLICON",602,32064928,"PRJNA989655","SAMN36181848","Metagenome or environmental",20890939,"OREGON STATE UNIVERSITY","2020-07","public","fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1","SRX20853879","USA","North America","USA: Corvallis\, OR","Phaseolus vulgaris","Illumina MiSeq","112_D82_myco","44.555881 N 123.214569 W","112_D82_myco_D82","PAIRED","PCR","METAGENOMIC","rhizosphere metagenome","ILLUMINA","2023-06-30T00:00:00Z","2023-06-30T19:42:00Z",1,"112_D82_myco","SRP446870","ITS"
