Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25100851,AMPLICON,602,21337890,PRJNA989655,SAMN36181794,Metagenome or environmental,13556821,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853907,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,55_PR_myco,44.555881 N 123.214569 W,55_PR_myco_PR,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,55_PR_myco,SRP446870
SRR25100852,AMPLICON,602,12029766,PRJNA989655,SAMN36181793,Metagenome or environmental,7460787,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853906,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,43_C134_myco,44.555881 N 123.214569 W,43_C134_myco_C134,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,43_C134_myco,SRP446870
SRR25100853,AMPLICON,602,22240288,PRJNA989655,SAMN36181792,Metagenome or environmental,14170683,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853905,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,31_B180_myco,44.555881 N 123.214569 W,31_B180_myco_B180,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,31_B180_myco,SRP446870
SRR25100854,AMPLICON,602,16744630,PRJNA989655,SAMN36181747,Metagenome or environmental,10714255,OREGON STATE UNIVERSITY,2020-07,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX20853904,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,61_A94_myco,44.555881 N 123.214569 W,61_A94_myco_A94,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,61_A94_myco,SRP446870
SRR25100855,AMPLICON,602,6830894,PRJNA989655,SAMN36181791,Metagenome or environmental,4384891,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853903,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,19_A46_myco,44.555881 N 123.214569 W,19_A46_myco_A46,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,19_A46_myco,SRP446870
SRR25100856,AMPLICON,602,13870682,PRJNA989655,SAMN36181790,Metagenome or environmental,8972959,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853902,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,7_C87_myco,44.555881 N 123.214569 W,7_C87_myco_C87,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,7_C87_myco,SRP446870
SRR25100857,AMPLICON,602,27759424,PRJNA989655,SAMN36181868,Metagenome or environmental,17391624,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX20853901,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,107_C76_myco,44.555881 N 123.214569 W,107_C76_myco_C76,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,107_C76_myco,SRP446870
SRR25100858,AMPLICON,602,37593094,PRJNA989655,SAMN36181867,Metagenome or environmental,23821175,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853900,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,130_B27_myco,44.555881 N 123.214569 W,130_B27_myco_B27,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,130_B27_myco,SRP446870
SRR25100859,AMPLICON,602,71384558,PRJNA989655,SAMN36181866,Metagenome or environmental,44959897,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853899,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,118_A131_myco,44.555881 N 123.214569 W,118_A131_myco_A131,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,118_A131_myco,SRP446870
SRR25100860,AMPLICON,602,72195452,PRJNA989655,SAMN36181865,Metagenome or environmental,45847580,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853898,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,106_C76_myco,44.555881 N 123.214569 W,106_C76_myco_C76,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,106_C76_myco,SRP446870
SRR25100861,AMPLICON,602,72754710,PRJNA989655,SAMN36181864,Metagenome or environmental,45575910,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853897,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,129_B39_myco,44.555881 N 123.214569 W,129_B39_myco_B39,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,129_B39_myco,SRP446870
SRR25100862,AMPLICON,602,21203644,PRJNA989655,SAMN36181863,Metagenome or environmental,13736097,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853896,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,117_B91_myco,44.555881 N 123.214569 W,117_B91_myco_B91,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,117_B91_myco,SRP446870
SRR25100863,AMPLICON,602,62494222,PRJNA989655,SAMN36181862,Metagenome or environmental,39220305,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853895,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,105_C92_myco,44.555881 N 123.214569 W,105_C92_myco_C92,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,105_C92_myco,SRP446870
SRR25100864,AMPLICON,602,20900838,PRJNA989655,SAMN36181754,Metagenome or environmental,13510782,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853894,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,50_A67_myco,44.555881 N 123.214569 W,50_A67_myco_A67,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,50_A67_myco,SRP446870
SRR25100865,AMPLICON,602,68208406,PRJNA989655,SAMN36181861,Metagenome or environmental,41766517,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853893,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,128_B39_myco,44.555881 N 123.214569 W,128_B39_myco_B39,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,128_B39_myco,SRP446870
SRR25100866,AMPLICON,602,29510642,PRJNA989655,SAMN36181860,Metagenome or environmental,19116802,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853892,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,116_B91_myco,44.555881 N 123.214569 W,116_B91_myco_B91,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,116_B91_myco,SRP446870
SRR25100867,AMPLICON,602,35574588,PRJNA989655,SAMN36181859,Metagenome or environmental,22410792,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853891,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,104_C92_myco,44.555881 N 123.214569 W,104_C92_myco_C92,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,104_C92_myco,SRP446870
SRR25100868,AMPLICON,602,59325294,PRJNA989655,SAMN36181858,Metagenome or environmental,35599354,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853890,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,127_B39_myco,44.555881 N 123.214569 W,127_B39_myco_B39,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,127_B39_myco,SRP446870
SRR25100869,AMPLICON,602,28932722,PRJNA989655,SAMN36181857,Metagenome or environmental,18810573,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20853889,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,115_B91_myco,44.555881 N 123.214569 W,115_B91_myco_B91,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,115_B91_myco,SRP446870
SRR25100870,AMPLICON,602,24858386,PRJNA989655,SAMN36181856,Metagenome or environmental,15988162,OREGON STATE UNIVERSITY,2020-07,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853888,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,103_C92_myco,44.555881 N 123.214569 W,103_C92_myco_C92,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,103_C92_myco,SRP446870
SRR25100871,AMPLICON,602,47606160,PRJNA989655,SAMN36181855,Metagenome or environmental,29912981,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853887,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,126_D119_myco,44.555881 N 123.214569 W,126_D119_myco_D119,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,126_D119_myco,SRP446870
SRR25100872,AMPLICON,602,44017638,PRJNA989655,SAMN36181854,Metagenome or environmental,27595704,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853886,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,114_D82_myco,44.555881 N 123.214569 W,114_D82_myco_D82,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,114_D82_myco,SRP446870
SRR25100873,AMPLICON,602,37827874,PRJNA989655,SAMN36181853,Metagenome or environmental,24220803,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX20853885,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,102_OR5630_myco,44.555881 N 123.214569 W,102_OR5630_myco_OR5630,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,102_OR5630_myco,SRP446870
SRR25100874,AMPLICON,602,67727408,PRJNA989655,SAMN36181852,Metagenome or environmental,42735338,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853884,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,125_D119_myco,44.555881 N 123.214569 W,125_D119_myco_D119,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,125_D119_myco,SRP446870
SRR25100875,AMPLICON,602,12041204,PRJNA989655,SAMN36181753,Metagenome or environmental,7635483,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20853883,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,38_D34_myco,44.555881 N 123.214569 W,38_D34_myco_D34,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,38_D34_myco,SRP446870
SRR25100876,AMPLICON,602,40263566,PRJNA989655,SAMN36181851,Metagenome or environmental,25719699,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853882,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,113_D82_myco,44.555881 N 123.214569 W,113_D82_myco_D82,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,113_D82_myco,SRP446870
SRR25100877,AMPLICON,602,53379340,PRJNA989655,SAMN36181850,Metagenome or environmental,34037248,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853881,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,101_OR5630_myco,44.555881 N 123.214569 W,101_OR5630_myco_OR5630,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,101_OR5630_myco,SRP446870
SRR25100878,AMPLICON,602,68354692,PRJNA989655,SAMN36181849,Metagenome or environmental,42828435,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853880,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,124_D119_myco,44.555881 N 123.214569 W,124_D119_myco_D119,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,124_D119_myco,SRP446870
SRR25100879,AMPLICON,602,32064928,PRJNA989655,SAMN36181848,Metagenome or environmental,20890939,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20853879,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,112_D82_myco,44.555881 N 123.214569 W,112_D82_myco_D82,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,112_D82_myco,SRP446870
SRR25100880,AMPLICON,602,28907438,PRJNA989655,SAMN36181847,Metagenome or environmental,18313036,OREGON STATE UNIVERSITY,2020-07,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853878,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,100_OR5630_myco,44.555881 N 123.214569 W,100_OR5630_myco_OR5630,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,100_OR5630_myco,SRP446870
SRR25100881,AMPLICON,602,14921172,PRJNA989655,SAMN36181846,Metagenome or environmental,9568410,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853877,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,123_D89_myco,44.555881 N 123.214569 W,123_D89_myco_D89,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,123_D89_myco,SRP446870
SRR25100882,AMPLICON,602,39964372,PRJNA989655,SAMN36181845,Metagenome or environmental,25809002,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853876,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,111_D6_myco,44.555881 N 123.214569 W,111_D6_myco_D6,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,111_D6_myco,SRP446870
SRR25100883,AMPLICON,602,66553508,PRJNA989655,SAMN36181844,Metagenome or environmental,40477335,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853875,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,99_D178_myco,44.555881 N 123.214569 W,99_D178_myco_D178,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,99_D178_myco,SRP446870
SRR25100884,AMPLICON,602,31084872,PRJNA989655,SAMN36181843,Metagenome or environmental,19818577,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853874,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,122_D89_myco,44.555881 N 123.214569 W,122_D89_myco_D89,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,122_D89_myco,SRP446870
SRR25100885,AMPLICON,602,24548958,PRJNA989655,SAMN36181842,Metagenome or environmental,15895065,OREGON STATE UNIVERSITY,2020-07,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853873,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,110_D6_myco,44.555881 N 123.214569 W,110_D6_myco_D6,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,110_D6_myco,SRP446870
SRR25100886,AMPLICON,602,19573428,PRJNA989655,SAMN36181752,Metagenome or environmental,12374474,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853872,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,26_A116_myco,44.555881 N 123.214569 W,26_A116_myco_A116,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,26_A116_myco,SRP446870
SRR25100887,AMPLICON,602,25980514,PRJNA989655,SAMN36181743,Metagenome or environmental,16404874,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853871,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,13_C45_myco,44.555881 N 123.214569 W,13_C45_myco_C45,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,13_C45_myco,SRP446870
SRR25100888,AMPLICON,602,28026110,PRJNA989655,SAMN36181742,Metagenome or environmental,17560333,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853870,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,1_B200_myco,44.555881 N 123.214569 W,1_B200_myco_B200,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,1_B200_myco,SRP446870
SRR25100889,AMPLICON,602,28959812,PRJNA989655,SAMN36181832,Metagenome or environmental,18628891,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853869,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,36_BV_myco,44.555881 N 123.214569 W,36_BV_myco_BV,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,36_BV_myco,SRP446870
SRR25100890,AMPLICON,602,14898296,PRJNA989655,SAMN36181751,Metagenome or environmental,9370650,OREGON STATE UNIVERSITY,2020-07,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853868,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,14_C45_myco,44.555881 N 123.214569 W,14_C45_myco_C45,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,14_C45_myco,SRP446870
SRR25100891,AMPLICON,602,15107190,PRJNA989655,SAMN36181831,Metagenome or environmental,9728699,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853867,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,24_B21_myco,44.555881 N 123.214569 W,24_B21_myco_B21,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:42:00Z,1,24_B21_myco,SRP446870
SRR25100892,AMPLICON,602,13117580,PRJNA989655,SAMN36181830,Metagenome or environmental,8170542,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20853866,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,12_A78_myco,44.555881 N 123.214569 W,12_A78_myco_A78,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,12_A78_myco,SRP446870
SRR25100893,AMPLICON,602,18113578,PRJNA989655,SAMN36181829,Metagenome or environmental,11838080,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853865,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,95_A6_myco,44.555881 N 123.214569 W,95_A6_myco_A6,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,95_A6_myco,SRP446870
SRR25100894,AMPLICON,602,23956590,PRJNA989655,SAMN36181828,Metagenome or environmental,15318040,OREGON STATE UNIVERSITY,2020-07,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20853864,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,83_C106_myco,44.555881 N 123.214569 W,83_C106_myco_C106,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,83_C106_myco,SRP446870
SRR25100895,AMPLICON,602,32562180,PRJNA989655,SAMN36181827,Metagenome or environmental,21561513,OREGON STATE UNIVERSITY,2020-07,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853863,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,71_B22_myco,44.555881 N 123.214569 W,71_B22_myco_B22,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,71_B22_myco,SRP446870
SRR25100896,AMPLICON,602,16583294,PRJNA989655,SAMN36181826,Metagenome or environmental,10853842,OREGON STATE UNIVERSITY,2020-07,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20853862,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,59_D149_myco,44.555881 N 123.214569 W,59_D149_myco_D149,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,59_D149_myco,SRP446870
SRR25100897,AMPLICON,602,21478156,PRJNA989655,SAMN36181825,Metagenome or environmental,13844595,OREGON STATE UNIVERSITY,2020-07,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20853861,USA,North America,"USA: Corvallis\, OR",Phaseolus vulgaris,Illumina MiSeq,47_D17_myco,44.555881 N 123.214569 W,47_D17_myco_D17,PAIRED,PCR,METAGENOMIC,rhizosphere metagenome,ILLUMINA,2023-06-30T00:00:00Z,2023-06-30T19:41:00Z,1,47_D17_myco,SRP446870
